acc_x_raw,acc_y_raw,acc_z_raw,acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,dist_x,dist_y,dist_z,speed,distance
-138,-267,-4018,0.05777498265316609,-0.044565072042900195,0.024046657629179933,0.029171083394030562,-0.022501286427529205,0.012141363317398908,0.01472872975990159,-0.011361092166670727,0.006130278289744464,0.03879011085934501,0.01958545908242924
-143,-275,-4009,0.04580415745785359,-0.0637183923554002,0.045594142980742436,0.05201568720442483,-0.05428052895881587,0.03488122341476961,0.04067130423480304,-0.038433245602170006,0.02352712114326652,0.08287766458044342,0.060702510532650675
-144,-260,-4016,0.043409992418791093,-0.02780591676946269,0.028834987707304933,0.07388077332688672,-0.06828603163232315,0.049405056625287144,0.077884152742171,-0.07282809064608636,0.04841184831795728,0.11208126696115316,0.11710499175133952
-149,-272,-4018,0.031439167223478594,-0.056535897238212694,0.024046657629179933,0.08961890125484889,-0.09658732781273344,0.06144256930231879,0.12274646486025147,-0.12117872635254404,0.07916937471898838,0.1453817343361986,0.18978611184570196
-136,-272,-4025,0.06256331273129109,-0.056535897238212694,0.007287502355742433,0.12089029523628025,-0.1248460027365378,0.06508512509673169,0.18317178260360842,-0.1835812489834866,0.11170126122525843,0.18557225382708434,0.2823670460231397
-139,-270,-4025,0.05538081761410359,-0.051747567160087694,0.007287502355742433,0.14868551593350995,-0.1508177220380069,0.06874266835874843,0.2577959378237528,-0.25927554259810964,0.14620269548832515,0.22266324883605831,0.3937737684458226
-140,-272,-4028,0.05298665257504109,-0.056535897238212694,0.00010500723855493349,0.17526086830573245,-0.17917319115652572,0.06879533453467414,0.3456976848852468,-0.34913950756356504,0.18070686149946658,0.25990806536587113,0.5235076454740041
-140,-269,-4021,0.05298665257504109,-0.049353402121025194,0.016864162511992433,0.2018477798751677,-0.20393706043443804,0.07725720135602013,0.4469780793473752,-0.4514682324027519,0.21947191421997175,0.29715572688497593,0.6721464791377786
